height,timestamp_secs,energy,gas,tx_count
19902325,1716101663,47448,26750117,89
19902326,1716101675,129091,10306063,97
19902327,1716101687,92486,19902462,221
19902328,1716101699,52848,11113726,98
19902329,1716101711,201571,18829251,165
19902330,1716101723,49108,10199341,102
19902331,1716101735,82201,14061371,107
19902332,1716101747,67127,12557052,120
19902333,1716101759,46985,9502571,115
19902334,1716101771,75001,19136064,199
19902335,1716101783,50716,9452970,89
19902336,1716101795,52442,10895892,117
19902337,1716101807,75264,18568647,129
19902338,1716101819,164214,17092575,151
19902339,1716101831,57725,10451506,185
19902340,1716101843,376037,27329413,144
19902341,1716101855,66033,12888816,167
19902342,1716101867,61159,12670595,152
19902343,1716101879,63302,12662630,148
19902344,1716101891,64482,12642023,136
19902345,1716101903,193760,22250691,156
19902346,1716101915,56570,11997937,130
19902347,1716101927,59261,17805497,134
19902348,1716101939,61253,10720496,127
19902349,1716101951,63215,14098218,164
19902350,1716101963,39149,12935749,93
19902351,1716101975,82400,19782512,174
19902352,1716101987,64936,12375055,133
19902353,1716101999,23650,10449797,73
19902354,1716102011,251077,29929166,380
19902355,1716102023,38682,8766323,140
19902356,1716102035,88176,15921179,215
19902357,1716102047,56365,10049999,122
19902358,1716102059,62301,13775162,155
19902359,1716102071,87004,18574511,195
19902360,1716102083,48551,9461024,107
19902361,1716102095,73839,12567096,131
19902362,1716102107,83756,29530826,135
19902363,1716102119,151979,24636903,103
19902364,1716102131,60623,11899235,134
19902365,1716102143,80268,15612643,111
19902366,1716102155,61145,13130519,137
19902367,1716102167,35268,7145549,91
19902368,1716102179,62195,13000546,207
19902369,1716102191,19183,4880674,77
19902370,1716102203,90889,29997641,154
19902371,1716102215,186220,18436915,185
19902372,1716102227,49316,9894104,121
19902373,1716102239,59415,10814985,126
19902374,1716102251,35833,7595243,85
19902375,1716102263,99110,29981665,220
19902376,1716102275,93128,19487656,208
19902377,1716102287,163774,11529520,113
19902378,1716102299,57029,12113778,135
19902379,1716102311,68545,14096523,155
19902380,1716102323,46431,8847392,105
19902381,1716102335,167419,15366165,138
19902382,1716102347,39384,13206320,116
19902383,1716102359,76984,29041897,112
19902384,1716102371,57053,13145812,166
19902385,1716102383,51764,10624237,153
19902386,1716102395,48775,9752119,98
19902387,1716102407,51088,11925731,169
19902388,1716102419,99847,29766334,142
19902389,1716102431,176143,13657627,130
19902390,1716102443,43562,10834477,145
19902391,1716102455,54465,11524285,139
19902392,1716102467,56430,12969011,113
19902393,1716102479,7736,1358056,28
19902394,1716102491,293395,29997642,447
19902395,1716102503,15053,3537042,38
19902396,1716102515,129528,29980309,409
19902397,1716102527,83911,18715269,188
19902398,1716102539,80947,15122948,170
19902399,1716102551,178332,16002287,176
19902400,1716102563,54053,9994205,128
19902401,1716102575,34657,7089145,93
19902402,1716102587,93726,29992283,167
19902403,1716102599,61546,13454697,132
19902404,1716102611,77697,14732339,149
19902405,1716102623,9013,1886050,28
19902406,1716102635,110733,29978990,230
19902407,1716102647,166055,13293054,125
19902408,1716102659,101476,20335658,218
19902409,1716102671,48184,10340161,140
19902410,1716102683,67248,14172586,135
19902411,1716102695,38605,8784456,93
19902412,1716102707,98548,29997903,178
19902413,1716102719,170433,15376761,139
19902414,1716102731,56454,10778980,131
19902415,1716102743,86567,16418332,173
19902416,1716102755,35311,7173134,81
19902417,1716102767,176587,18033582,204
19902418,1716102791,14488,3609530,59
19902419,1716102803,115876,24927176,265
19902420,1716102815,187036,22491122,210
19902421,1716102827,62850,11446139,125
19902422,1716102839,33025,7223721,83
19902423,1716102851,72304,21375545,159
19902424,1716102863,49791,10964079,118
19902425,1716102875,105966,24631130,281
19902426,1716102887,37742,8168617,107
19902427,1716102899,11199,2120459,28
19902428,1716102911,149034,29989689,654
19902429,1716102923,76827,17508761,171
19902430,1716102935,13322,2724944,36
19902431,1716102947,67609,29986359,167
19902432,1716102959,201904,19663269,177
19902433,1716102971,40252,8617215,130
19902434,1716102983,71002,13056091,167
19902435,1716102995,29834,5166608,68
19902436,1716103007,85626,29998511,171
19902437,1716103019,163126,12028838,125
19902438,1716103031,68162,13832778,174
19902439,1716103043,39588,29996100,120
19902440,1716103055,41889,9904024,124
19902441,1716103067,55283,11165171,134
19902442,1716103079,66640,12205306,166
19902443,1716103091,171581,13330558,138
19902444,1716103103,57163,11303653,134
19902445,1716103115,88500,25118654,277
19902446,1716103127,44189,12357220,110
19902447,1716103139,46860,8337852,107
19902448,1716103151,96524,26074417,200
19902449,1716103163,36517,7707691,96
19902450,1716103175,90302,23508905,196
19902451,1716103187,156006,8961997,104
19902452,1716103199,30889,8032869,102
19902453,1716103211,76802,14985077,157
19902454,1716103223,64960,29955325,193
19902455,1716103235,42115,11893706,118
19902456,1716103247,49378,10370356,124
19902457,1716103259,73944,14629427,183
19902458,1716103271,59688,13263537,129
19902459,1716103283,55921,10313536,91
19902460,1716103295,170415,29998440,111
19902461,1716103307,187934,15575615,138
19902462,1716103319,38782,9256544,98
19902463,1716103331,70393,17188653,217
19902464,1716103343,42995,9353097,102
19902465,1716103355,49881,10913410,127
19902466,1716103367,69869,29983426,145
19902467,1716103379,133246,11833388,96
19902468,1716103391,62345,13549209,167
19902469,1716103403,36590,8383763,105
19902470,1716103415,82601,18821732,155
19902471,1716103427,37591,8094351,110
19902472,1716103439,64209,29924567,169
19902473,1716103451,60062,12529730,161
19902474,1716103463,76034,21160392,132
19902475,1716103475,48076,9012215,105
19902476,1716103487,41631,18483923,133
19902477,1716103499,157030,9580336,72
19902478,1716103511,59943,11939219,179
19902479,1716103523,40259,7306258,89
19902480,1716103535,70665,29961069,152
19902481,1716103547,61172,12710869,124
19902482,1716103559,81739,14300629,139
19902483,1716103571,169185,9902461,114
19902484,1716103583,65861,12421679,136
19902485,1716103595,78306,14684016,178
19902486,1716103607,198595,19221971,190
19902487,1716103619,56011,12211407,133
19902488,1716103631,76330,15805267,177
19902489,1716103643,162359,14982754,159
19902490,1716103655,38089,7262860,94
19902491,1716103667,79287,29993976,444
19902492,1716103679,47373,8920308,115
19902493,1716103691,87118,14180861,157
19902494,1716103703,67235,11617175,142
19902495,1716103715,61178,23899110,105
19902496,1716103727,167552,15093636,149
19902497,1716103739,56192,10322015,112
19902498,1716103751,61016,10289707,110
19902499,1716103763,62267,25185095,142
19902500,1716103775,83650,17384778,225
19902501,1716103787,34679,7010581,93
19902502,1716103799,100944,16989217,165
19902503,1716103811,55362,12407063,185
19902504,1716103823,192294,17707022,200
19902505,1716103835,53255,10993394,123
19902506,1716103847,88541,24696512,192
19902507,1716103859,54564,12756502,107
19902508,1716103871,41262,9402961,129
19902509,1716103883,204119,22438307,213
19902510,1716103895,47662,10749789,130
19902511,1716103907,132369,10591310,129
19902512,1716103919,78060,27940041,157
19902513,1716103931,62675,10800300,116
19902514,1716103943,67178,14117594,144
19902515,1716103955,54788,10483320,124
19902516,1716103967,87030,12476340,129
19902517,1716103979,36103,21098551,114
19902518,1716103991,50281,9879237,132
19902519,1716104003,46697,29986751,74
19902520,1716104015,230434,23892387,247
19902521,1716104027,39649,10249185,90
19902522,1716104039,61570,11944905,134
19902523,1716104051,166067,16836965,154
19902524,1716104063,17697,4338762,59
19902525,1716104075,110347,23866164,192
19902526,1716104087,64486,12916480,123
19902527,1716104099,87749,24007465,164
19902528,1716104111,55311,12821348,123
19902529,1716104123,45399,8221550,87
19902530,1716104135,51580,11182275,149
19902531,1716104147,57390,10568393,119
19902532,1716104159,224555,29077976,226
19902533,1716104171,39706,16830873,139
19902534,1716104183,62581,14265196,146
19902535,1716104195,38826,8577978,86
19902536,1716104207,55516,12151138,143
19902537,1716104219,182420,20153443,205
19902538,1716104231,58002,11991507,145
19902539,1716104243,100227,18998265,131
19902540,1716104255,48928,10118113,134
19902541,1716104267,47758,10744451,114
19902542,1716104279,80151,15376913,147
19902543,1716104291,153673,13077454,122
19902544,1716104303,102343,19668274,186
19902545,1716104315,40855,8968445,118
19902546,1716104327,78399,14128760,166
19902547,1716104339,5522,957060,23
19902548,1716104351,267254,29993817,756
19902549,1716104363,140947,27347743,288
19902550,1716104375,170210,13159737,114
19902551,1716104387,39708,10437615,139
19902552,1716104399,44879,9955951,117
19902553,1716104411,75136,13406349,137
19902554,1716104423,66504,27119311,149
19902555,1716104435,55029,12411351,154
19902556,1716104447,9644,1755506,28
19902557,1716104459,80738,29992047,361
19902558,1716104471,198695,26055845,258
19902559,1716104483,54851,11957993,125
19902560,1716104495,35339,7995224,101
19902561,1716104507,46236,29992839,57
19902562,1716104519,102183,18850764,192
19902563,1716104531,60665,11579268,146
19902564,1716104543,50977,11484803,121
19902565,1716104555,39788,16650205,113
19902566,1716104567,88734,12510556,128
19902567,1716104579,43356,8919457,92
19902568,1716104591,183627,18058803,156
19902569,1716104603,48133,10252436,106
19902570,1716104615,61011,11995047,115
19902571,1716104627,40418,29943476,68
19902572,1716104639,164026,20054281,191
19902573,1716104651,45409,6623137,84
19902574,1716104675,15825,2975931,61
19902575,1716104687,237218,29997967,307
19902576,1716104699,72426,13334344,128
19902577,1716104711,42361,8878071,105
19902578,1716104723,75288,15962381,176
19902579,1716104735,149247,13107251,126
19902580,1716104747,76971,16203055,173
19902581,1716104759,43345,29988537,101
19902582,1716104771,66801,13385757,135
19902583,1716104783,62746,11672583,116
19902584,1716104795,5519,962548,27
19902585,1716104807,7831,2442810,10
19902586,1716104819,157061,29983834,750
19902587,1716104831,9981,1979899,16
19902588,1716104843,140348,29980698,367
19902589,1716104855,135353,29984458,320
19902590,1716104867,177296,16776833,137
19902591,1716104879,11196,2942882,41
19902592,1716104891,126154,23013985,249
19902593,1716104903,6283,1104888,27
19902594,1716104915,184689,29968597,125
19902595,1716104927,102951,22943415,207
19902596,1716104939,48289,11597333,113
19902597,1716104951,56937,12489888,152
19902598,1716104963,70870,12171721,145
19902599,1716104975,55798,10477589,118
19902600,1716104987,45776,10845339,138
19902601,1716104999,74459,15121421,154
19902602,1716105011,186740,15375351,173
19902603,1716105023,55696,10374124,118
19902604,1716105035,106332,29993360,161
19902605,1716105047,64231,12635815,131
19902606,1716105059,39891,8535472,123
19902607,1716105071,91911,18358033,180
19902608,1716105083,46952,9848365,103
19902609,1716105095,9399,1972695,35
19902610,1716105107,16047,9186543,50
19902611,1716105119,271903,29996750,587
19902612,1716105131,47947,29982983,138
19902613,1716105143,44389,8568127,101
19902614,1716105155,103307,28553394,223
19902615,1716105167,149337,9193318,85
19902616,1716105179,93947,18985483,203
19902617,1716105191,52341,10931290,112
19902618,1716105203,54042,18897642,129
19902619,1716105215,43298,10678212,109
19902620,1716105227,47921,10282977,128
19902621,1716105239,34804,29995848,87
19902622,1716105251,74820,15398392,200
19902623,1716105263,165565,9915119,87
19902624,1716105275,61845,14180977,138
19902625,1716105287,75057,15278706,158
19902626,1716105299,51041,13340948,124
19902627,1716105311,93282,18670000,193
19902628,1716105323,66923,11508512,125
19902629,1716105335,143005,12813659,134
19902630,1716105347,51317,10587888,119
19902631,1716105359,49583,10116722,109
19902632,1716105371,95696,18317195,186
19902633,1716105383,69570,19710636,156
19902634,1716105395,53400,11285001,116
19902635,1716105407,65095,13172607,133
19902636,1716105419,5689,1126691,29
19902637,1716105431,115231,29997655,400
19902638,1716105443,90030,20590695,182
19902639,1716105455,186663,16953731,187
19902640,1716105467,48703,10375202,93
19902641,1716105479,48787,10599464,120
19902642,1716105491,87531,16336131,166
19902643,1716105503,49384,10497010,131
19902644,1716105515,115683,21495894,193
19902645,1716105527,41513,10493091,116
19902646,1716105539,47636,11993857,140
19902647,1716105551,49000,29983838,99
19902648,1716105563,126125,7973915,103
19902649,1716105575,82961,22864637,177
19902650,1716105587,57302,12020720,127
19902651,1716105599,51229,10917919,119
19902652,1716105611,114721,24503550,333
19902653,1716105623,83078,19726423,202
19902654,1716105635,74444,15797766,187
19902655,1716105647,197544,13612224,108
19902656,1716105659,59654,13616398,150
19902657,1716105671,60277,12252687,169
19902658,1716105683,82395,15467458,138
19902659,1716105695,49209,10792810,123
19902660,1716105707,126574,9741983,95
19902661,1716105719,3522,895236,4
19902662,1716105731,154290,29993880,720
19902663,1716105743,56112,11537207,142
19902664,1716105755,45875,9553959,119
19902665,1716105767,59570,29997982,95
19902666,1716105779,122036,28013656,287
19902667,1716105791,47422,10125061,112
19902668,1716105803,44151,9093174,114
19902669,1716105815,48181,10284706,125
19902670,1716105827,4391,988059,19
19902671,1716105839,147847,29999858,593
19902672,1716105851,220521,21674945,202
19902673,1716105863,48889,10852158,137
19902674,1716105875,48141,9434544,126
19902675,1716105887,7941,1414534,39
19902676,1716105899,281992,29999335,749
19902677,1716105911,178595,22721536,195
19902678,1716105923,60097,13316137,192
19902679,1716105935,55188,12111145,136
19902680,1716105947,67573,13276339,142
19902681,1716105959,99799,16474098,181
19902682,1716105971,54090,11056654,122
19902683,1716105983,45076,9307653,144
19902684,1716105995,88585,29994136,339
19902685,1716106007,196585,16128819,157
19902686,1716106019,66200,13671494,159
19902687,1716106031,50224,11112998,157
19902688,1716106043,74490,14328496,153
19902689,1716106055,55134,11926494,131
19902690,1716106067,65779,11548545,111
19902691,1716106079,13727,2749104,41
19902692,1716106091,81922,29993080,410
19902693,1716106103,102755,17692674,180
19902694,1716106115,60814,15000820,130
19902695,1716106127,34666,29984014,66
19902696,1716106139,126700,10672095,150
19902697,1716106151,129887,28110017,337
19902698,1716106163,20202,3880917,73
19902699,1716106175,158403,12599036,134
19902700,1716106187,77757,16153684,168
19902701,1716106199,9624,1679574,40
19902702,1716106211,105140,29980682,162
19902703,1716106223,102125,22531442,249
19902704,1716106235,49014,10864040,113
19902705,1716106247,148000,12832650,111
19902706,1716106259,58168,11425824,127
19902707,1716106271,55473,12326945,157
19902708,1716106283,48191,11476899,121
19902709,1716106295,114969,19738089,200
19902710,1716106307,55645,15095642,139
19902711,1716106319,55026,11368849,140
19902712,1716106331,97515,18060405,188
19902713,1716106343,53666,10154965,140
19902714,1716106355,312528,23396420,188
19902715,1716106367,44177,10807556,111
19902716,1716106379,45548,26474523,117
19902717,1716106391,61924,13024661,143
19902718,1716106403,71755,13027476,108
19902719,1716106415,41202,9966093,116
19902720,1716106427,35411,7910550,106
19902721,1716106439,232058,23821954,216
19902722,1716106451,61045,14851015,154
19902723,1716106463,94926,15366784,147
19902724,1716106475,57974,11031060,104
19902725,1716106487,16388,3459533,52
19902726,1716106499,136555,29983662,370
19902727,1716106511,131550,29990580,132
19902728,1716106523,98331,19125448,182
19902729,1716106535,51508,11031204,125
19902730,1716106547,47709,9506380,109
19902731,1716106559,63300,12054176,135
19902732,1716106571,78845,16606709,213
19902733,1716106583,28637,5438951,72
19902734,1716106595,53268,29999503,120
19902735,1716106607,155074,15100278,156
19902736,1716106619,49709,11161626,114
19902737,1716106643,235491,23310148,240
19902738,1716106655,44727,9382399,127
19902739,1716106667,56594,16626891,127
19902740,1716106679,79863,14889670,145
19902741,1716106691,38375,8688221,95
19902742,1716106703,73308,14116154,154
19902743,1716106715,52620,14826529,123
19902744,1716106727,44281,10620473,111
19902745,1716106739,185442,29947838,176
19902746,1716106751,40257,9554156,102
19902747,1716106763,47298,9629363,101
19902748,1716106775,27101,29999195,110
19902749,1716106787,64883,13785362,181
19902750,1716106799,48337,10913424,152
19902751,1716106811,74752,15473739,182
19902752,1716106823,64049,12550148,150
19902753,1716106835,170562,19203241,217
19902754,1716106847,163586,13058560,168
19902755,1716106859,63754,13800887,166
19902756,1716106871,50618,19859496,127
19902757,1716106883,65159,19321428,185
19902758,1716106895,75190,13012513,147
19902759,1716106907,19932,4721278,38
19902760,1716106919,158492,26751603,251
19902761,1716106931,24576,5548279,83
19902762,1716106943,190723,25603873,203
19902763,1716106955,68630,14959999,141
19902764,1716106967,56671,15085934,113
19902765,1716106979,47602,11160620,130
19902766,1716106991,74132,16065878,173
19902767,1716107003,56290,12325201,113
19902768,1716107015,156274,12928880,149
19902769,1716107027,50703,16972578,123
19902770,1716107039,57197,12940393,147
19902771,1716107051,88477,16356114,193
19902772,1716107063,69450,14646757,143
19902773,1716107075,64063,12979163,148
19902774,1716107087,64343,12514887,163
19902775,1716107099,41120,9807429,126
19902776,1716107111,79811,20272785,217
19902777,1716107123,44630,9344977,107
19902778,1716107135,53450,29740734,135
19902779,1716107147,165148,13632354,182
19902780,1716107159,35845,9278837,111
19902781,1716107171,100550,17771121,228
19902782,1716107183,67830,15635526,149
19902783,1716107195,186289,17425212,157
19902784,1716107207,31733,7875606,88
19902785,1716107219,7823,1441595,28
19902786,1716107231,128396,29993537,234
19902787,1716107243,98810,25921345,202
19902788,1716107255,59359,12115261,145
19902789,1716107267,13170,2251360,42
19902790,1716107279,96459,18636711,195
19902791,1716107291,156768,19761896,127
19902792,1716107303,78696,20773317,112
19902793,1716107315,47465,10928414,119
19902794,1716107327,4188,1218445,14
19902795,1716107339,135228,29985797,254
19902796,1716107351,67278,20425887,139
19902797,1716107375,194009,21902375,245
19902798,1716107387,41607,8835704,105
19902799,1716107399,179729,15831145,121
19902800,1716107411,88580,18875862,312
19902801,1716107423,156791,17547815,152
19902802,1716107435,28947,9511174,103
19902803,1716107447,42843,8492123,111
19902804,1716107459,58604,11550305,162
19902805,1716107471,17413,3925863,86
19902806,1716107483,70358,29994161,182
19902807,1716107495,71961,16518583,174
19902808,1716107507,54948,10876878,130
19902809,1716107519,66228,13404531,144
19902810,1716107543,227619,23663918,229
19902811,1716107555,59458,11787842,144
19902812,1716107567,53251,13034524,118
19902813,1716107579,89739,14575251,140
19902814,1716107591,61773,12432979,155
19902815,1716107603,16576,3076022,32
19902816,1716107615,16955,3855660,40
19902817,1716107627,96693,29997053,136
19902818,1716107639,134343,29964068,287
19902819,1716107651,152783,13143135,147
19902820,1716107663,67527,14959267,147
19902821,1716107675,43746,10016961,103
19902822,1716107687,70612,15208634,147
19902823,1716107699,65749,13171242,131
19902824,1716107711,187237,14231337,119
19902825,1716107723,57468,12424353,140
19902826,1716107735,68664,11870728,155
19902827,1716107747,9833,1921661,33
19902828,1716107759,84299,29998913,312
19902829,1716107771,107098,29995317,214
19902830,1716107783,57686,10599999,103
19902831,1716107795,134857,8833599,104
19902832,1716107807,81174,13975432,182
19902833,1716107819,37928,30023361,87
19902834,1716107831,23138,4769005,89
19902835,1716107843,119987,19335609,223
19902836,1716107855,112134,25331626,308
19902837,1716107867,38082,9954240,107
19902838,1716107879,83311,15207137,148
19902839,1716107891,72863,15570530,145
19902840,1716107903,52344,10567920,105
19902841,1716107915,207382,23284445,205
19902842,1716107927,48412,11132041,127
19902843,1716107939,45300,8584294,87
19902844,1716107951,41792,8891877,107
19902845,1716107963,110064,21912946,163
19902846,1716107975,181233,20644710,204
19902847,1716107987,45243,10332051,123
19902848,1716107999,60279,13022938,153
19902849,1716108011,59700,14872046,146
19902850,1716108023,79752,18407948,158
19902851,1716108035,63729,14137635,146
19902852,1716108047,125238,10641698,116
19902853,1716108059,59985,13111359,143
19902854,1716108071,38067,29979388,87
19902855,1716108083,7049,1299577,34
19902856,1716108095,164412,29936108,292
19902857,1716108107,68577,12982198,145
19902858,1716108119,47612,8987185,111
19902859,1716108131,204115,20772921,198
19902860,1716108143,54190,8303065,97
19902861,1716108155,40505,25004632,111
19902862,1716108167,68201,12794880,138
19902863,1716108179,177504,12096718,123
19902864,1716108191,159184,19173578,212
19902865,1716108203,54689,11308775,116
19902866,1716108215,50632,10337864,124
19902867,1716108227,57013,28870404,135
19902868,1716108239,155513,12600490,142
19902869,1716108251,52587,11967918,137
19902870,1716108263,70458,14732951,156
19902871,1716108275,113568,15032119,143
19902872,1716108287,8594,1607681,32
19902873,1716108299,77581,29969410,137
19902874,1716108311,181538,23508922,294
19902875,1716108323,45735,9476677,106
19902876,1716108335,48524,9834787,115
19902877,1716108347,48495,10172399,128
19902878,1716108359,74729,18328338,190
19902879,1716108371,69049,14714458,159
19902880,1716108383,82929,14643152,157
19902881,1716108395,158252,12992574,103
19902882,1716108407,94796,19846028,187
19902883,1716108419,50700,9750455,120
19902884,1716108431,48608,29342722,173
19902885,1716108443,64021,12488095,134
19902886,1716108455,14979,2760075,51
19902887,1716108467,189630,29993648,228
19902888,1716108479,88847,19045446,173
19902889,1716108491,65286,12828702,136
19902890,1716108503,41147,9888277,109
19902891,1716108515,81854,17146437,159
19902892,1716108527,9286,1861535,37
19902893,1716108539,153070,26861019,282
19902894,1716108551,188638,22851969,166
19902895,1716108563,83380,12870174,168
19902896,1716108575,87227,17461198,155
19902897,1716108587,65225,13595803,148
19902898,1716108599,47373,11129336,132
19902899,1716108611,150631,18679693,198
19902900,1716108623,39761,12691620,108
19902901,1716108635,61852,11928219,129
19902902,1716108647,54884,12317938,192
19902903,1716108659,47358,11949658,161
19902904,1716108671,172328,26510647,215
19902905,1716108683,69460,14485211,118
19902906,1716108695,14597,2719372,45
19902907,1716108707,90709,19565538,246
19902908,1716108719,39576,10317307,107
19902909,1716108731,57841,29994731,160
19902910,1716108743,57307,24142179,128
19902911,1716108755,57159,10771347,116
19902912,1716108767,46867,10521805,131
19902913,1716108779,33936,7877671,128
19902914,1716108791,175527,15776030,183
19902915,1716108803,42716,9349734,108
19902916,1716108815,98570,26346389,231
19902917,1716108827,133564,12566734,100
19902918,1716108839,63779,12004710,136
19902919,1716108851,52998,10383808,128
19902920,1716108863,41386,8889501,124
19902921,1716108875,236081,29992076,263
19902922,1716108887,53181,10936337,139
19902923,1716108899,150888,12486244,140
19902924,1716108911,25388,6106369,94
19902925,1716108923,153842,29981010,388
19902926,1716108935,52704,12448875,110
19902927,1716108947,74441,14213272,144
19902928,1716108959,42614,9697383,130
19902929,1716108971,63265,13049155,165
19902930,1716108983,186069,23552447,163
19902931,1716108995,42834,10323387,122
19902932,1716109007,188599,21112735,151
19902933,1716109019,41955,9150617,103
19902934,1716109031,50902,11119150,160
19902935,1716109043,98093,20880247,263
19902936,1716109055,114370,7339498,102
19902937,1716109067,83663,14907108,197
19902938,1716109079,62025,12217177,168
19902939,1716109091,89181,22021948,263
19902940,1716109103,58877,13398805,126
19902941,1716109115,54523,12217881,117
19902942,1716109127,74178,14196562,150
19902943,1716109139,43926,10347860,123
19902944,1716109151,80181,28881836,190
19902945,1716109163,32630,6508429,77
19902946,1716109175,29445,5364864,94
19902947,1716109187,86791,29979581,193
19902948,1716109199,31605,6975719,95
19902949,1716109211,177273,29977966,220
19902950,1716109223,137510,29976695,360
19902951,1716109235,50571,10030706,154
19902952,1716109247,168670,15853378,178
19902953,1716109259,37797,11082403,102
19902954,1716109271,78853,17088981,192
19902955,1716109283,58588,13298161,130
19902956,1716109295,53286,11629126,152
19902957,1716109307,65548,21886286,152
19902958,1716109319,137240,12757570,137
19902959,1716109331,59985,12137488,146
19902960,1716109343,42919,9650730,127
19902961,1716109355,84599,20817401,215
19902962,1716109367,33426,7306017,95
19902963,1716109379,51160,10417202,108
19902964,1716109391,139270,25601629,299
19902965,1716109403,31637,6318020,106
19902966,1716109415,185949,16738792,149
19902967,1716109427,83686,16592506,196
19902968,1716109439,39109,7988370,99
19902969,1716109451,124782,27452075,224
19902970,1716109463,42638,8860351,111
19902971,1716109475,55262,11777141,157
19902972,1716109487,74341,12176494,131
19902973,1716109499,63962,26566886,180
19902974,1716109511,19062,4138451,49
19902975,1716109523,66151,29909693,182
19902976,1716109535,71119,18457143,193
19902977,1716109547,41423,9374251,105
19902978,1716109559,182471,17217106,175
19902979,1716109571,147202,13596364,167
19902980,1716109583,10760,1988406,37
19902981,1716109595,113167,25494803,268
19902982,1716109607,92667,15949211,178
19902983,1716109619,9025,1595285,50
19902984,1716109631,69606,29985807,190
19902985,1716109643,82526,18203960,177
19902986,1716109655,62075,13234404,129
19902987,1716109667,78980,13913083,145
19902988,1716109679,10276,1825251,41
19902989,1716109691,138403,29990813,221
19902990,1716109703,195264,17383230,196
19902991,1716109715,66050,12491378,141
19902992,1716109727,64310,29172237,123
19902993,1716109739,62080,13475949,104
19902994,1716109751,42043,9639901,117
19902995,1716109763,11579,2102912,53
19902996,1716109775,216368,21750343,210
19902997,1716109787,45046,26312641,107
19902998,1716109799,33553,6905250,101
19902999,1716109811,72606,15058631,198
